,,,,,                           สินค้าในระบบ,,,,เปิดบิลแล้วยังไม่ส่ง,,,,ตรวจนับจริง,,,,,,รวมตรวจนับ,," 974,085.94 ",,,,,
FG0206103,TPC750S-กล่องพีพีเข้าเวฟ+ฝา saver-ใส 750 ml(25x20),สินค้าซื้อมาขายไป, 920.00 , 90.00 , -   , -   , -   , 90.00 , -   , 90.00 , -   , 90.00 , -   , -   , -   , -   , -   , -   , 90.00 , -   , -   ,," 82,800.00 "," 82,800.00 ", -   ,
FG0206104,TPC1000S-กล่องพีพีเข้าเวฟ+ฝา saver-ใส 1000 ml(25x20),สินค้าซื้อมาขายไป, 965.00 , 64.00 , -   , -   , -   , 64.00 , 2.00 , 66.00 , -   , 66.00 , -   , -   , -   , -   , -   , -   , 66.00 , -   , -   ,," 63,690.00 "," 63,690.00 ", -   ,
FG0207101,TPC500-กล่องพีพีเข้าเวฟ+ฝา-ใส 500 ml(25x20),สินค้าซื้อมาขายไป, 965.00 , 38.00 , -   , -   , -   , 38.00 , -   , 38.00 , -   , 39.00 , -   , -   , -   , -   , -   , -   , 39.00 , 1.00 , 965.00 ,," 37,635.00 "," 36,670.00 ", 965.00 ,
FG0207102,TPC650-กล่องพีพีเข้าเวฟ+ฝา-ใส 650 ml(25x20),สินค้าซื้อมาขายไป," 1,115.00 ", 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , 9.00 , -   , -   , -   , -   , -   , -   , 9.00 , 8.00 ," 8,920.00 ",," 10,035.00 "," 1,115.00 "," 8,920.00 ",
FG0207103,TPC750-กล่องพีพีเข้าเวฟ+ฝา-ใส 750 ml(25x20),สินค้าซื้อมาขายไป," 1,130.00 ", 15.00 , -   , -   , -   , 15.00 , -   , 15.00 , -   , 25.00 , -   , -   , -   , -   , -   , -   , 25.00 , 10.00 ," 11,300.00 ",," 28,250.00 "," 16,950.00 "," 11,300.00 ",
FG0207104,TPC1000-กล่องพีพีเข้าเวฟ+ฝา-ใส 1000 ml(25x20),สินค้าซื้อมาขายไป," 1,180.00 ", 1.00 , -   , -   , -   , 1.00 , 10.00 , 11.00 , -   , 22.00 , -   , -   , -   , -   , -   , -   , 22.00 , 11.00 ," 12,980.00 ",," 25,960.00 "," 12,980.00 "," 12,980.00 ",
FG0208101,B12-ชามB+ฝา-ใส 385 ml(25x20),สินค้าซื้อมาขายไป, 593.51 , 438.00 , -   , -   , -   , 438.00 , 13.00 , 451.00 , -   , 474.00 , -   , -   , -   , -   , -   , -   , 474.00 , 23.00 ," 13,650.73 ",," 281,323.74 "," 267,673.01 "," 13,650.73 ",
FG0208102,B16-ชามB+ฝา-ใส 500 ml(25x20),สินค้าซื้อมาขายไป, 627.05 , 116.00 , -   , -   , -   , 116.00 , -   , 116.00 , -   , 115.00 , -   , -   , -   , -   , -   , -   , 115.00 ,-1.00 ,-627.05 ,," 72,110.75 "," 72,737.80 ",-627.05 ,
FG0208103,B24-ชามB+ฝา-ใส 670 ml(25x20),สินค้าซื้อมาขายไป, 831.89 , 39.00 , -   , -   , -   , 39.00 , -   , 39.00 , -   , 52.00 , -   , -   , -   , -   , -   , -   , 52.00 , 13.00 ," 10,814.57 ",," 43,258.28 "," 32,443.71 "," 10,814.57 ",
FG0208104,B30-ชามB+ฝา-ใส 800 ml(25x20),สินค้าซื้อมาขายไป, 902.74 , 118.00 , -   , -   , -   , 118.00 , -   , 118.00 , -   , 97.00 , 19.00 , -   , -   , -   , -   , -   , 116.00 ,-2.00 ,"-1,805.48 ",," 104,717.84 "," 106,523.32 ","-1,805.48 ",
FG0209101,R225-ถ้วยR+ฝา-ใส 280 ml(25x20),สินค้าซื้อมาขายไป, 575.00 , 19.00 , -   , -   , -   , 19.00 , -   , 19.00 , -   , 23.00 , -   , -   , -   , -   , -   , -   , 23.00 , 4.00 ," 2,300.00 ",," 13,225.00 "," 10,925.00 "," 2,300.00 ",
FG0209102,R250-ถ้วยR+ฝา-ใส 320 ml(25x20),สินค้าซื้อมาขายไป, 587.48 , 21.00 , -   , -   , -   , 21.00 , -   , 21.00 , -   , 21.00 , -   , -   , -   , -   , -   , -   , 21.00 , -   , -   ,," 12,337.08 "," 12,337.08 ", -   ,
FG0209103,R10-ถ้วยR+ฝา-ใส 400 ml(25x20),สินค้าซื้อมาขายไป, 606.03 , 8.00 , -   , -   , -   , 8.00 , -   , 8.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   ,-8.00 ,"-4,848.24 ",, -   ," 4,848.24 ","-4,848.24 ",
FG0209104,R16-ถ้วยR+ฝา-ใส 520 ml(25x20),สินค้าซื้อมาขายไป, 684.80 , 1.00 , -   , -   , -   , 1.00 , -   , 1.00 , -   , 11.00 , -   , -   , -   , -   , -   , -   , 11.00 , 10.00 ," 6,848.00 ",," 7,532.80 ", 684.80 ," 6,848.00 ",
FG0209105,R20-ถ้วยR+ฝา-ใส 615 ml(25x20),สินค้าซื้อมาขายไป, 698.82 , 30.00 , -   , -   , -   , 30.00 , -   , 30.00 , -   , 38.00 , -   , -   , -   , -   , -   , -   , 38.00 , 8.00 ," 5,590.56 ",," 26,555.16 "," 20,964.60 "," 5,590.56 ",
FG0209106,R24-ถ้วยR+ฝา-ใส 685 ml(25x20),สินค้าซื้อมาขายไป, 750.00 , 28.00 , -   , -   , -   , 28.00 , -   , 28.00 , -   , 30.00 , -   , -   , -   , -   , -   , -   , 30.00 , 2.00 ," 1,500.00 ",," 22,500.00 "," 21,000.00 "," 1,500.00 ",
FG0210101,SC1-ถ้วยน้ำจิ้ม+ฝาในตัว-ใส 1 oz(100x10),สินค้าซื้อมาขายไป, 350.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0210102,SC2H-ถ้วยน้ำจิ้ม+ฝาในตัว-ใส 2 oz(50x20),สินค้าซื้อมาขายไป, 550.00 , 7.00 , -   , -   , -   , 7.00 , -   , 7.00 , 2.00 , -   , -   , -   , -   , -   , -   , -   , 2.00 ,-5.00 ,"-2,750.00 ",," 1,100.00 "," 3,850.00 ","-2,750.00 ",
FG0210103,SC4-ถ้วยน้ำจิ้ม+ฝาในตัว-ใส 4 oz(50x10),สินค้าซื้อมาขายไป, 315.00 , -   , -   , -   , -   , -   , -   , -   , -   , 30.00 , -   , -   , -   , -   , -   , -   , 30.00 , 30.00 ," 9,450.00 ",," 9,450.00 ", -   ," 9,450.00 ",
FG0211101,TPR750-ชาม TPR+ฝา-ใส 650 ml(25x20),สินค้าซื้อมาขายไป, 965.00 , 23.00 , -   , -   , -   , 23.00 , -   , 23.00 , -   , 23.00 , -   , -   , -   , -   , -   , -   , 23.00 , -   , -   ,," 22,195.00 "," 22,195.00 ", -   ,
FG0211102,TPR1000-ชาม TPR+ฝา-ใส 980 ml(25x20),สินค้าซื้อมาขายไป," 1,130.00 ", 11.00 , -   , -   , -   , 11.00 , -   , 11.00 , -   , 14.00 , -   , -   , -   , -   , -   , -   , 14.00 , 3.00 ," 3,390.00 ",," 15,820.00 "," 12,430.00 "," 3,390.00 ",
FG0211301,TPR750RB-ชาม TPR+ฝา-ดำแดง 650 ml(25x20),สินค้าซื้อมาขายไป," 1,115.00 ", 37.00 , -   , -   , -   , 37.00 , -   , 37.00 , -   , 39.00 , -   , -   , -   , -   , -   , -   , 39.00 , 2.00 ," 2,230.00 ",," 43,485.00 "," 41,255.00 "," 2,230.00 ",
FG0211302,TPR1000RB-ชาม TPR+ฝา-ดำแดง 980 ml(25x20),สินค้าซื้อมาขายไป," 1,180.00 ", 12.00 , -   , -   , -   , 12.00 , -   , 12.00 , -   , 12.00 , -   , -   , -   , -   , -   , -   , 12.00 , -   , -   ,," 14,160.00 "," 14,160.00 ", -   ,
FG0212101,NT-CLO-ฝาOPSชามNT-ใส (25x24),สินค้าซื้อมาขายไป, 570.00 , 40.00 , -   , -   , -   , 40.00 , -   , 40.00 , 33.00 , 27.00 , -   , -   , -   , -   , -   , -   , 60.00 , 20.00 ," 11,400.00 ",," 34,200.00 "," 22,800.00 "," 11,400.00 ",
FG0213001,PC-FDT1-ถาดรอง1ช่อง (25x24),สินค้าซื้อมาขายไป, 402.00 , 10.00 , -   , -   , -   , 10.00 , -   , 10.00 , 5.00 , -   , -   , -   , -   , -   , -   , -   , 5.00 ,-5.00 ,"-2,010.00 ",," 2,010.00 "," 4,020.00 ","-2,010.00 ",
FG0213002,PC-FDT2-ถาดรอง2ช่อง (25x24),สินค้าซื้อมาขายไป, 414.00 , 10.00 , -   , -   , -   , 10.00 , -   , 10.00 , 8.00 , -   , -   , -   , -   , -   , -   , -   , 8.00 ,-2.00 ,-828.00 ,," 3,312.00 "," 4,140.00 ",-828.00 ,
FG0213003,PC-FDT3-ถาดรอง3ช่อง (25x24),สินค้าซื้อมาขายไป, 414.00 , 23.00 , -   , -   , -   , 23.00 , -   , 23.00 , 19.00 , -   , -   , -   , -   , -   , -   , -   , 19.00 ,-4.00 ,"-1,656.00 ",," 7,866.00 "," 9,522.00 ","-1,656.00 ",
FG0301401,PNB 16W-ถ้วยฝาเกี่ยว 16 oz(20x20),สินค้าซื้อมาขายไป, 532.00 , 6.00 , -   , -   , -   , 6.00 , 1.00 , 7.00 , -   , 58.00 , -   , -   , -   , -   , -   , -   , 58.00 , 51.00 ," 27,132.00 ",," 30,856.00 "," 3,724.00 "," 27,132.00 ",
FG0301402,PNB 26W-ถ้วยฝาเกี่ยว 26 oz(20x20),สินค้าซื้อมาขายไป, 644.00 , 62.00 , -   , -   , -   , 62.00 , 11.00 , 73.00 , 148.00 , -   , -   , -   , -   , -   , -   , -   , 148.00 , 75.00 ," 48,300.00 ",," 95,312.00 "," 47,012.00 "," 48,300.00 ",
FG0301403,PNB 32W-ถ้วยฝาเกี่ยว 32 oz(20x20),สินค้าซื้อมาขายไป, 716.00 , -   , -   , -   , -   , -   , 2.00 , 2.00 , -   , 11.00 , -   , -   , -   , -   , -   , -   , 11.00 , 9.00 ," 6,444.00 ",," 7,876.00 "," 1,432.00 "," 6,444.00 ",
FG0301501,PNB 16K-ถ้วยฝาเกี่ยว 16 oz(20x20),สินค้าซื้อมาขายไป, 552.00 , 2.00 , -   , -   , -   , 2.00 , 1.00 , 3.00 , -   , 3.00 , -   , -   , -   , -   , -   , -   , 3.00 , -   , -   ,," 1,656.00 "," 1,656.00 ", -   ,
FG0301502,PNB 26K-ถ้วยฝาเกี่ยว 26 oz(20x20),สินค้าซื้อมาขายไป, 700.00 , 30.00 , -   , -   , -   , 30.00 , 4.00 , 34.00 , -   , -   , 35.00 , -   , -   , -   , -   , -   , 35.00 , 1.00 , 700.00 ,," 24,500.00 "," 23,800.00 ", 700.00 ,
FG0301503,PNB 32K-ถ้วยฝาเกี่ยว 32 oz(20x20),สินค้าซื้อมาขายไป, 804.00 , 47.00 , -   , -   , -   , 47.00 , 1.00 , 48.00 , 54.00 , -   , -   , -   , -   , -   , -   , -   , 54.00 , 6.00 ," 4,824.00 ",," 43,416.00 "," 38,592.00 "," 4,824.00 ",
FG0302401,PC-390AW-ถ้วยกระดาษขาว 390 ml(50x20),สินค้าซื้อมาขายไป, 820.00 , 14.00 , -   , -   , -   , 14.00 , -   , 14.00 , -   , 14.00 , -   , -   , -   , -   , -   , -   , 14.00 , -   , -   ,," 11,480.00 "," 11,480.00 ", -   ,
FG0302402,PC-520AW-ถ้วยกระดาษขาว 520 ml(50x20),สินค้าซื้อมาขายไป, 890.00 , 23.00 , -   , -   , -   , 23.00 , -   , 23.00 , -   , 23.00 , -   , -   , -   , -   , -   , -   , 23.00 , -   , -   ,," 20,470.00 "," 20,470.00 ", -   ,
FG0302403,PC-750AW-ถ้วยกระดาษขาว 750 ml(50x12),สินค้าซื้อมาขายไป, 570.00 , 16.00 , -   , -   , -   , 16.00 , -   , 16.00 , -   , 16.00 , -   , -   , -   , -   , -   , -   , 16.00 , -   , -   ,," 9,120.00 "," 9,120.00 ", -   ,
FG0302404,PC-850AW-ถ้วยกระดาษขาว 850 ml(50x12),สินค้าซื้อมาขายไป, 684.00 , 25.00 , -   , -   , -   , 25.00 , -   , 25.00 , -   , 25.00 , -   , -   , -   , -   , -   , -   , 25.00 , -   , -   ,," 17,100.00 "," 17,100.00 ", -   ,
FG0303401,PC390AW-CLP-ถ้วยกระดาษขาว+ฝา 390 ml(25x24),สินค้าซื้อมาขายไป, 774.00 , 28.00 , -   , -   , -   , 28.00 , -   , 28.00 , -   , 28.00 , -   , -   , -   , -   , -   , -   , 28.00 , -   , -   ,," 21,672.00 "," 21,672.00 ", -   ,
FG0303402,PC520AW-CLP-ถ้วยกระดาษขาว+ฝา 520 ml(25x20),สินค้าซื้อมาขายไป, 695.00 , 19.00 , -   , -   , -   , 19.00 , 1.00 , 20.00 , -   , 21.00 , -   , -   , -   , -   , -   , -   , 21.00 , 1.00 , 695.00 ,," 14,595.00 "," 13,900.00 ", 695.00 ,
FG0303403,PC750AW-CLP-ถ้วยกระดาษขาว+ฝา 750 ml(25x12),สินค้าซื้อมาขายไป, 495.00 , 6.00 , -   , -   , -   , 6.00 , -   , 6.00 , -   , 6.00 , -   , -   , -   , -   , -   , -   , 6.00 , -   , -   ,," 2,970.00 "," 2,970.00 ", -   ,
FG0303404,PC850AW-CLP-ถ้วยกระดาษขาว+ฝา 850 ml(25x12),สินค้าซื้อมาขายไป, 552.00 , 14.00 , -   , -   , -   , 14.00 , -   , 14.00 , -   , 14.00 , -   , -   , -   , -   , -   , -   , 14.00 , -   , -   ,," 7,728.00 "," 7,728.00 ", -   ,
FG0303501,PC390AK-CLP-ถ้วยกระดาษคราฟ+ฝา 390 ml(25x24),สินค้าซื้อมาขายไป, 798.00 , 27.00 , -   , -   , -   , 27.00 , -   , 27.00 , -   , 28.00 , -   , -   , -   , -   , -   , -   , 28.00 , 1.00 , 798.00 ,," 22,344.00 "," 21,546.00 ", 798.00 ,
FG0303502,PC520AK-CLP-ถ้วยกระดาษคราฟ+ฝา 520 ml(25x20),สินค้าซื้อมาขายไป, 710.00 , 63.00 , -   , -   , -   , 63.00 , -   , 63.00 , -   , 63.00 , -   , -   , -   , -   , -   , -   , 63.00 , -   , -   ,," 44,730.00 "," 44,730.00 ", -   ,
FG0303503,PC750AK-CLP-ถ้วยกระดาษคราฟ+ฝา 750 ml(25x12),สินค้าซื้อมาขายไป, 579.00 , 10.00 , -   , -   , -   , 10.00 , -   , 10.00 , -   , 10.00 , -   , -   , -   , -   , -   , -   , 10.00 , -   , -   ,," 5,790.00 "," 5,790.00 ", -   ,
FG0303504,PC850AK-CLP-ถ้วยกระดาษคราฟ+ฝา 850 ml(25x12),สินค้าซื้อมาขายไป, 573.00 , 46.00 , -   , -   , -   , 46.00 , -   , 46.00 , -   , 46.00 , -   , -   , -   , -   , -   , -   , 46.00 , -   , -   ,," 26,358.00 "," 26,358.00 ", -   ,
FG0304501,PC-500K-ถ้วยคราฟท์ 500 ml(25x24),สินค้าซื้อมาขายไป, 690.00 , 17.00 , -   , -   , -   , 17.00 , -   , 17.00 , 10.00 , -   , -   , -   , -   , -   , -   , -   , 10.00 ,-7.00 ,"-4,830.00 ",," 6,900.00 "," 11,730.00 ","-4,830.00 ",
FG0304502,PC-750K-ถ้วยคราฟท์ 750 ml(25x24),สินค้าซื้อมาขายไป, 810.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0304503,PC-1000K-ถ้วยคราฟท์ 1000 ml(25x24),สินค้าซื้อมาขายไป, 912.00 , 30.00 , -   , -   , -   , 30.00 , -   , 30.00 , 30.00 , -   , -   , -   , -   , -   , -   , -   , 30.00 , -   , -   ,," 27,360.00 "," 27,360.00 ", -   ,
FG0305501,PFC-800K-กล่องคราฟท์ฝาเกี่ยว 800 ml(25x8),สินค้าซื้อมาขายไป, 368.00 , 39.00 , -   , -   , -   , 39.00 , 1.00 , 40.00 , -   , 29.00 , -   , -   , -   , -   , -   , -   , 29.00 ,-11.00 ,"-4,048.00 ",," 10,672.00 "," 14,720.00 ","-4,048.00 ",
FG0305502,PFC-1000K-กล่องคราฟท์ฝาเกี่ยว 1000 ml(25x8),สินค้าซื้อมาขายไป, 440.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , -   , 5.00 , -   , -   , -   , -   , -   , -   , 5.00 , 1.00 , 440.00 ,," 2,200.00 "," 1,760.00 ", 440.00 ,
FG0305503,PFC-1500K-กล่องคราฟท์ฝาเกี่ยว 1500 ml(25x8),สินค้าซื้อมาขายไป, 566.00 , 27.00 , -   , -   , -   , 27.00 , -   , 27.00 , -   , 27.00 , -   , -   , -   , -   , -   , -   , 27.00 , -   , -   ,," 15,282.00 "," 15,282.00 ", -   ,
FG0305504,PFC-800KH-กล่องคราฟท์ฝาเกี่ยวมีรู 800 ml(25x8),สินค้าซื้อมาขายไป, 338.00 , 9.00 , -   , -   , -   , 9.00 , -   , 9.00 , 14.00 , -   , -   , -   , -   , -   , -   , -   , 14.00 , 5.00 ," 1,690.00 ",," 4,732.00 "," 3,042.00 "," 1,690.00 ",
FG0305505,PFC-1000KH-กล่องคราฟท์ฝาเกี่ยวมีรู 1000 ml(25x8),สินค้าซื้อมาขายไป, 396.00 , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,, -   , -   , -   ,
FG0305506,PFC-1500KH-กล่องคราฟท์ฝาเกี่ยวมีรู 1500 ml(25x8),สินค้าซื้อมาขายไป, 510.00 , 24.00 , -   , -   , -   , 24.00 , -   , 24.00 , 28.00 , -   , -   , -   , -   , -   , -   , -   , 28.00 , 4.00 ," 2,040.00 ",," 14,280.00 "," 12,240.00 "," 2,040.00 ",
FG0306501,PWC-700K-กล่องคราฟท์ฝาพับ 700 ml(25x8),สินค้าซื้อมาขายไป, 532.00 , 18.00 , -   , -   , -   , 18.00 , -   , 18.00 , -   , 25.00 , -   , -   , -   , -   , -   , -   , 25.00 , 7.00 ," 3,724.00 ",," 13,300.00 "," 9,576.00 "," 3,724.00 ",
FG0306502,PWC-900K-กล่องคราฟท์ฝาพับ 900 ml(25x8),สินค้าซื้อมาขายไป, 586.00 , 26.00 , -   , -   , -   , 26.00 , 5.00 , 31.00 , -   , 32.00 , -   , -   , -   , -   , -   , -   , 32.00 , 1.00 , 586.00 ,," 18,752.00 "," 18,166.00 ", 586.00 ,
FG0306503,PWC-1200K-กล่องคราฟท์ฝาพับ 1200 ml(25x8),สินค้าซื้อมาขายไป, 680.00 , 20.00 , -   , -   , -   , 20.00 , -   , 20.00 , -   , 22.00 , -   , -   , -   , -   , -   , -   , 22.00 , 2.00 ," 1,360.00 ",," 14,960.00 "," 13,600.00 "," 1,360.00 ",
FG0307501,PTB-2K-ถาดคราฟท์ทรงเรือ 6 oz(50x20),สินค้าซื้อมาขายไป, 500.00 , 21.00 , -   , -   , -   , 21.00 , -   , 21.00 , 22.00 , -   , -   , -   , -   , -   , -   , -   , 22.00 , 1.00 , 500.00 ,," 11,000.00 "," 10,500.00 ", 500.00 ,
FG0307502,PTB-3K-ถาดคราฟท์ทรงเรือ 10 oz(50x20),สินค้าซื้อมาขายไป, 590.00 , 4.00 , -   , -   , -   , 4.00 , -   , 4.00 , 6.00 , -   , -   , -   , -   , -   , -   , -   , 6.00 , 2.00 ," 1,180.00 ",," 3,540.00 "," 2,360.00 "," 1,180.00 ",
FG0307503,PTB-4K-ถาดคราฟท์ทรงเรือ 13 oz(50x20),สินค้าซื้อมาขายไป, 670.00 , 19.00 , -   , -   , -   , 19.00 , -   , 19.00 , 19.00 , -   , -   , -   , -   , -   , -   , -   , 19.00 , -   , -   ,," 12,730.00 "," 12,730.00 ", -   ,
FG0307504,PTB-5K-ถาดคราฟท์ทรงเรือ 23 oz(50x10),สินค้าซื้อมาขายไป, 475.00 , 27.00 , -   , -   , -   , 27.00 , -   , 27.00 , 27.00 , -   , -   , -   , -   , -   , -   , -   , 27.00 , -   , -   ,," 12,825.00 "," 12,825.00 ", -   ,
FG0308501,PTR-1K-ถาดคราฟท์ทรงเหลี่ยม no.1(50x8),สินค้าซื้อมาขายไป, 524.00 , 27.00 , -   , -   , -   , 27.00 , -   , 27.00 , 27.00 , -   , -   , -   , -   , -   , -   , -   , 27.00 , -   , -   ,," 14,148.00 "," 14,148.00 ", -   ,
FG0308502,PTR-2K-ถาดคราฟท์ทรงเหลี่ยม no.2(50x8),สินค้าซื้อมาขายไป, 424.00 , 22.00 , -   , -   , -   , 22.00 , -   , 22.00 , 22.00 , -   , -   , -   , -   , -   , -   , -   , 22.00 , -   , -   ,," 9,328.00 "," 9,328.00 ", -   ,
FG0308503,PTR-3K-ถาดคราฟท์ทรงเหลี่ยม no.3(50x8),สินค้าซื้อมาขายไป, 524.00 , 10.00 , -   , -   , -   , 10.00 , -   , 10.00 , 10.00 , -   , -   , -   , -   , -   , -   , -   , 10.00 , -   , -   ,," 5,240.00 "," 5,240.00 ", -   ,
FG0308504,PTR-4K-ถาดคราฟท์ทรงเหลี่ยม no.4(50x8),สินค้าซื้อมาขายไป, 396.00 , 24.00 , -   , -   , -   , 24.00 , -   , 24.00 , 24.00 , -   , -   , -   , -   , -   , -   , -   , 24.00 , -   , -   ,," 9,504.00 "," 9,504.00 ", -   ,
FG0308505,PTR-5K-ถาดคราฟท์ทรงเหลี่ยม no.5(50x8),สินค้าซื้อมาขายไป, 332.00 , 28.00 , -   , -   , -   , 28.00 , -   , 28.00 , 28.00 , -   , -   , -   , -   , -   , -   , -   , 28.00 , -   , -   ,," 9,296.00 "," 9,296.00 ", -   ,
FG0308506,PTR-6K-ถาดคราฟท์ทรงเหลี่ยม no.6(50x8),สินค้าซื้อมาขายไป, 408.00 , 13.00 , -   , -   , -   , 13.00 , -   , 13.00 , 13.00 , -   , -   , -   , -   , -   , -   , -   , 13.00 , -   , -   ,," 5,304.00 "," 5,304.00 ", -   ,
FG0309401,SCP-8W-ถ้วยขาวปากเฉียง 8 oz(50x20),สินค้าซื้อมาขายไป, 600.00 , 23.00 , -   , -   , -   , 23.00 , -   , 23.00 , 19.00 , -   , -   , -   , -   , -   , -   , -   , 19.00 ,-4.00 ,"-2,400.00 ",," 11,400.00 "," 13,800.00 ","-2,400.00 ",
FG0309402,SCP-12W-ถ้วยขาวปากเฉียง 12 oz(50x20),สินค้าซื้อมาขายไป, 730.00 , 16.00 , -   , -   , -   , 16.00 , -   , 16.00 , 16.00 , -   , -   , -   , -   , -   , -   , -   , 16.00 , -   , -   ,," 11,680.00 "," 11,680.00 ", -   ,
